Participant,Block,,Trial,,
419450,5,"Black People,White People",Black People,correct,486
419450,5,"Black People,White People",White People,correct,459
419450,5,"Black People,White People",Black People,correct,610
419450,5,"Black People,White People",White People,correct,546
419450,5,"Black People,White People",Black People,correct,570
419450,5,"Black People,White People",White People,correct,680
419450,5,"Black People,White People",Black People,correct,513
419450,5,"Black People,White People",Black People,correct,546
419450,5,"Black People,White People",Black People,correct,472
419450,5,"Black People,White People",White People,correct,486
419450,5,"Black People,White People",White People,correct,452
419450,5,"Black People,White People",White People,correct,522
419450,5,"Black People,White People",White People,correct,548
419450,5,"Black People,White People",White People,correct,674
419450,5,"Black People,White People",White People,correct,418
419450,5,"Black People,White People",White People,correct,469
419450,5,"Black People,White People",White People,correct,453
419450,5,"Black People,White People",White People,correct,478
419450,5,"Black People,White People",White People,correct,541
419450,5,"Black People,White People",White People,correct,492
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,726
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,510
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,473
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,542
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,500
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,524
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,530
419450,6,"Black People/Positive,White People/Negative",White People/Negative,incorrect,1364
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,1051
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,2912
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,1102
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,1191
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,707
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,572
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,605
419450,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,450
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,545
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,849
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,1073
419450,6,"Black People/Positive,White People/Negative",White People/Negative,correct,445
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,861
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,1459
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,1548
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,1583
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,973
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,908
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,838
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,724
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,864
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,646
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,478
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,506
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,606
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,613
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,655
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,588
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,587
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,548
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,883
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,1421
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,1164
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,585
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,678
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,435
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,500
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,551
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,494
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,534
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,509
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,506
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,466
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,594
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,614
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,903
419450,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,661
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,722
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,630
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,685
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,579
419450,7,"Black People/Positive,White People/Negative",White People/Negative,correct,489
421489,1,"White People,Black People",Black People,correct,2238
421489,1,"White People,Black People",Black People,correct,608
421489,1,"White People,Black People",Black People,correct,513
421489,1,"White People,Black People",White People,correct,599
421489,1,"White People,Black People",White People,correct,474
421489,1,"White People,Black People",Black People,correct,434
421489,1,"White People,Black People",Black People,correct,469
421489,1,"White People,Black People",Black People,correct,496
421489,1,"White People,Black People",White People,correct,604
421489,1,"White People,Black People",Black People,correct,413
421489,1,"White People,Black People",White People,correct,844
421489,1,"White People,Black People",Black People,correct,459
421489,1,"White People,Black People",White People,correct,492
421489,1,"White People,Black People",White People,correct,681
421489,1,"White People,Black People",White People,correct,597
421489,1,"White People,Black People",Black People,correct,480
421489,1,"White People,Black People",White People,correct,642
421489,1,"White People,Black People",Black People,correct,411
421489,1,"White People,Black People",White People,incorrect,1138
421489,1,"White People,Black People",White People,correct,1443
421489,2,"Positive,Negative",Positive,correct,1236
421489,2,"Positive,Negative",Negative,correct,810
421489,2,"Positive,Negative",Negative,correct,634
421489,2,"Positive,Negative",Positive,correct,735
421489,2,"Positive,Negative",Negative,correct,1161
421489,2,"Positive,Negative",Positive,correct,599
421489,2,"Positive,Negative",Positive,correct,495
421489,2,"Positive,Negative",Positive,correct,422
421489,2,"Positive,Negative",Negative,correct,390
421489,2,"Positive,Negative",Positive,correct,413
421489,2,"Positive,Negative",Negative,correct,381
421489,2,"Positive,Negative",Negative,correct,394
421489,2,"Positive,Negative",Negative,incorrect,773
421489,2,"Positive,Negative",Positive,correct,573
421489,2,"Positive,Negative",Positive,correct,526
421489,2,"Positive,Negative",Negative,correct,492
421489,2,"Positive,Negative",Negative,correct,504
421489,2,"Positive,Negative",Positive,correct,465
421489,2,"Positive,Negative",Positive,correct,437
421489,2,"Positive,Negative",Negative,correct,381
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,1403
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,471
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,654
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,460
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,651
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,560
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,568
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,525
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,608
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,537
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,737
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,476
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,539
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,501
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,504
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,509
421489,3,"White People/Positive,Black People/Negative",Black People/Negative,correct,470
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,642
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,427
421489,3,"White People/Positive,Black People/Negative",White People/Positive,correct,504
421489,4,"White People/Positive,Black People/Negative",Black People/Negative,correct,441
421489,4,"White People/Positive,Black People/Negative",White People/Positive,incorrect,1243
421489,4,"White People/Positive,Black People/Negative",Black People/Negative,correct,896
421489,4,"White People/Positive,Black People/Negative",White People/Positive,correct,620
421489,4,"White People/Positive,Black People/Negative",White People/Positive,correct,525
421489,4,"White People/Positive,Black People/Negative",Black People/Negative,correct,546
421489,4,"White People/Positive,Black People/Negative",White People/Positive,correct,580
421489,4,"White People/Positive,Black People/Negative",White People/Positive,correct,920
